#,continent,location,date,population,new_vaccinations,rolling_num_vaccinated,percent_of_population
74366,North America,Trinidad and Tobago,2021-03-05,1399491,,,
74367,North America,Trinidad and Tobago,2021-03-06,1399491,,,
74368,North America,Trinidad and Tobago,2021-03-07,1399491,,,
74369,North America,Trinidad and Tobago,2021-03-08,1399491,,,
74370,North America,Trinidad and Tobago,2021-03-09,1399491,,,
74371,North America,Trinidad and Tobago,2021-03-10,1399491,,,
74372,North America,Trinidad and Tobago,2021-03-11,1399491,,,
74373,North America,Trinidad and Tobago,2021-03-12,1399491,,,
74374,North America,Trinidad and Tobago,2021-03-13,1399491,,,
74375,North America,Trinidad and Tobago,2021-03-14,1399491,,,
74376,North America,Trinidad and Tobago,2021-03-15,1399491,,,
74377,North America,Trinidad and Tobago,2021-03-16,1399491,,,
74378,North America,Trinidad and Tobago,2021-03-17,1399491,,,
74379,North America,Trinidad and Tobago,2021-03-18,1399491,,,
74380,North America,Trinidad and Tobago,2021-03-19,1399491,,,
74381,North America,Trinidad and Tobago,2021-03-20,1399491,,,
74382,North America,Trinidad and Tobago,2021-03-21,1399491,,,
74383,North America,Trinidad and Tobago,2021-03-22,1399491,,,
74384,North America,Trinidad and Tobago,2021-03-23,1399491,,,
74385,North America,Trinidad and Tobago,2021-03-24,1399491,,,
74386,North America,Trinidad and Tobago,2021-03-25,1399491,,,
74387,North America,Trinidad and Tobago,2021-03-26,1399491,,,
74388,North America,Trinidad and Tobago,2021-03-27,1399491,,,
74389,North America,Trinidad and Tobago,2021-03-28,1399491,,,
74390,North America,Trinidad and Tobago,2021-03-29,1399491,,,
74391,North America,Trinidad and Tobago,2021-03-30,1399491,,,
74392,North America,Trinidad and Tobago,2021-03-31,1399491,,,
74393,North America,Trinidad and Tobago,2021-04-01,1399491,,,
74394,North America,Trinidad and Tobago,2021-04-02,1399491,,,
74395,North America,Trinidad and Tobago,2021-04-03,1399491,,,
74396,North America,Trinidad and Tobago,2021-04-04,1399491,,,
74397,North America,Trinidad and Tobago,2021-04-05,1399491,,,
74398,North America,Trinidad and Tobago,2021-04-06,1399491,,,
74399,North America,Trinidad and Tobago,2021-04-07,1399491,,,
74400,North America,Trinidad and Tobago,2021-04-08,1399491,,,
74401,North America,Trinidad and Tobago,2021-04-09,1399491,,,
74402,North America,Trinidad and Tobago,2021-04-10,1399491,,,
74403,North America,Trinidad and Tobago,2021-04-11,1399491,,,
74404,North America,Trinidad and Tobago,2021-04-12,1399491,,,
74405,North America,Trinidad and Tobago,2021-04-13,1399491,,,
74406,North America,Trinidad and Tobago,2021-04-14,1399491,,,
74407,North America,Trinidad and Tobago,2021-04-15,1399491,,,
74408,North America,Trinidad and Tobago,2021-04-16,1399491,2338,2338,0.16706073851135878
74409,North America,Trinidad and Tobago,2021-04-17,1399491,989,3327,0.23772928871997034
74410,North America,Trinidad and Tobago,2021-04-18,1399491,48,3375,0.24115910713252176
74411,North America,Trinidad and Tobago,2021-04-19,1399491,1233,4608,0.3292625676049364
74412,North America,Trinidad and Tobago,2021-04-20,1399491,1780,6388,0.45645166707038487
74413,North America,Trinidad and Tobago,2021-04-21,1399491,1756,8144,0.5819258573295577
74414,North America,Trinidad and Tobago,2021-04-22,1399491,2855,10999,0.7859285983261056
74415,North America,Trinidad and Tobago,2021-04-23,1399491,3611,14610,1.0439509793203385
74416,North America,Trinidad and Tobago,2021-04-24,1399491,3111,17721,1.2662460851838275
74417,North America,Trinidad and Tobago,2021-04-25,1399491,3545,21266,1.5195524658608022
74418,North America,Trinidad and Tobago,2021-04-26,1399491,7196,28462,2.0337394095424695
74419,North America,Trinidad and Tobago,2021-04-27,1399491,120,28582,2.042313955573848
74420,North America,Trinidad and Tobago,2021-04-28,1399491,413,28995,2.0718246848318427
74421,North America,Trinidad and Tobago,2021-04-29,1399491,72,29067,2.0769694124506697
74422,North America,Trinidad and Tobago,2021-04-30,1399491,301,29368,2.0984772320793774
74423,Africa,Tunisia,2020-03-04,11818618,,,
74424,Africa,Tunisia,2020-03-05,11818618,,,
74425,Africa,Tunisia,2020-03-06,11818618,,,
74426,Africa,Tunisia,2020-03-07,11818618,,,
74427,Africa,Tunisia,2020-03-08,11818618,,,
74428,Africa,Tunisia,2020-03-09,11818618,,,
74429,Africa,Tunisia,2020-03-10,11818618,,,
74430,Africa,Tunisia,2020-03-11,11818618,,,
74431,Africa,Tunisia,2020-03-12,11818618,,,
74432,Africa,Tunisia,2020-03-13,11818618,,,
74433,Africa,Tunisia,2020-03-14,11818618,,,
74434,Africa,Tunisia,2020-03-15,11818618,,,
74435,Africa,Tunisia,2020-03-16,11818618,,,
74436,Africa,Tunisia,2020-03-17,11818618,,,
74437,Africa,Tunisia,2020-03-18,11818618,,,
74438,Africa,Tunisia,2020-03-19,11818618,,,
74439,Africa,Tunisia,2020-03-20,11818618,,,
74440,Africa,Tunisia,2020-03-21,11818618,,,
74441,Africa,Tunisia,2020-03-22,11818618,,,
74442,Africa,Tunisia,2020-03-23,11818618,,,
74443,Africa,Tunisia,2020-03-24,11818618,,,
74444,Africa,Tunisia,2020-03-25,11818618,,,
74445,Africa,Tunisia,2020-03-26,11818618,,,
74446,Africa,Tunisia,2020-03-27,11818618,,,
74447,Africa,Tunisia,2020-03-28,11818618,,,
74448,Africa,Tunisia,2020-03-29,11818618,,,
74449,Africa,Tunisia,2020-03-30,11818618,,,
74450,Africa,Tunisia,2020-03-31,11818618,,,
74451,Africa,Tunisia,2020-04-01,11818618,,,
74452,Africa,Tunisia,2020-04-02,11818618,,,
74453,Africa,Tunisia,2020-04-03,11818618,,,
74454,Africa,Tunisia,2020-04-04,11818618,,,
74455,Africa,Tunisia,2020-04-05,11818618,,,
74456,Africa,Tunisia,2020-04-06,11818618,,,
74457,Africa,Tunisia,2020-04-07,11818618,,,
74458,Africa,Tunisia,2020-04-08,11818618,,,
74459,Africa,Tunisia,2020-04-09,11818618,,,
74460,Africa,Tunisia,2020-04-10,11818618,,,
74461,Africa,Tunisia,2020-04-11,11818618,,,
74462,Africa,Tunisia,2020-04-12,11818618,,,
74463,Africa,Tunisia,2020-04-13,11818618,,,
74464,Africa,Tunisia,2020-04-14,11818618,,,
74465,Africa,Tunisia,2020-04-15,11818618,,,
74466,Africa,Tunisia,2020-04-16,11818618,,,
74467,Africa,Tunisia,2020-04-17,11818618,,,
74468,Africa,Tunisia,2020-04-18,11818618,,,
74469,Africa,Tunisia,2020-04-19,11818618,,,
74470,Africa,Tunisia,2020-04-20,11818618,,,
74471,Africa,Tunisia,2020-04-21,11818618,,,
74472,Africa,Tunisia,2020-04-22,11818618,,,
74473,Africa,Tunisia,2020-04-23,11818618,,,
74474,Africa,Tunisia,2020-04-24,11818618,,,
74475,Africa,Tunisia,2020-04-25,11818618,,,
74476,Africa,Tunisia,2020-04-26,11818618,,,
74477,Africa,Tunisia,2020-04-27,11818618,,,
74478,Africa,Tunisia,2020-04-28,11818618,,,
74479,Africa,Tunisia,2020-04-29,11818618,,,
74480,Africa,Tunisia,2020-04-30,11818618,,,
74481,Africa,Tunisia,2020-05-01,11818618,,,
74482,Africa,Tunisia,2020-05-02,11818618,,,
74483,Africa,Tunisia,2020-05-03,11818618,,,
74484,Africa,Tunisia,2020-05-04,11818618,,,
74485,Africa,Tunisia,2020-05-05,11818618,,,
74486,Africa,Tunisia,2020-05-06,11818618,,,
74487,Africa,Tunisia,2020-05-07,11818618,,,
74488,Africa,Tunisia,2020-05-08,11818618,,,
74489,Africa,Tunisia,2020-05-09,11818618,,,
74490,Africa,Tunisia,2020-05-10,11818618,,,
74491,Africa,Tunisia,2020-05-11,11818618,,,
74492,Africa,Tunisia,2020-05-12,11818618,,,
74493,Africa,Tunisia,2020-05-13,11818618,,,
74494,Africa,Tunisia,2020-05-14,11818618,,,
74495,Africa,Tunisia,2020-05-15,11818618,,,
74496,Africa,Tunisia,2020-05-16,11818618,,,
74497,Africa,Tunisia,2020-05-17,11818618,,,
74498,Africa,Tunisia,2020-05-18,11818618,,,
74499,Africa,Tunisia,2020-05-19,11818618,,,
74500,Africa,Tunisia,2020-05-20,11818618,,,
74501,Africa,Tunisia,2020-05-21,11818618,,,
74502,Africa,Tunisia,2020-05-22,11818618,,,
74503,Africa,Tunisia,2020-05-23,11818618,,,
74504,Africa,Tunisia,2020-05-24,11818618,,,
74505,Africa,Tunisia,2020-05-25,11818618,,,
74506,Africa,Tunisia,2020-05-26,11818618,,,
74507,Africa,Tunisia,2020-05-27,11818618,,,
74508,Africa,Tunisia,2020-05-28,11818618,,,
74509,Africa,Tunisia,2020-05-29,11818618,,,
74510,Africa,Tunisia,2020-05-30,11818618,,,
74511,Africa,Tunisia,2020-05-31,11818618,,,
74512,Africa,Tunisia,2020-06-01,11818618,,,
74513,Africa,Tunisia,2020-06-02,11818618,,,
74514,Africa,Tunisia,2020-06-03,11818618,,,
74515,Africa,Tunisia,2020-06-04,11818618,,,
74516,Africa,Tunisia,2020-06-05,11818618,,,
74517,Africa,Tunisia,2020-06-06,11818618,,,
74518,Africa,Tunisia,2020-06-07,11818618,,,
74519,Africa,Tunisia,2020-06-08,11818618,,,
74520,Africa,Tunisia,2020-06-09,11818618,,,
74521,Africa,Tunisia,2020-06-10,11818618,,,
74522,Africa,Tunisia,2020-06-11,11818618,,,
74523,Africa,Tunisia,2020-06-12,11818618,,,
74524,Africa,Tunisia,2020-06-13,11818618,,,
74525,Africa,Tunisia,2020-06-14,11818618,,,
74526,Africa,Tunisia,2020-06-15,11818618,,,
74527,Africa,Tunisia,2020-06-16,11818618,,,
74528,Africa,Tunisia,2020-06-17,11818618,,,
74529,Africa,Tunisia,2020-06-18,11818618,,,
74530,Africa,Tunisia,2020-06-19,11818618,,,
74531,Africa,Tunisia,2020-06-20,11818618,,,
74532,Africa,Tunisia,2020-06-21,11818618,,,
74533,Africa,Tunisia,2020-06-22,11818618,,,
74534,Africa,Tunisia,2020-06-23,11818618,,,
74535,Africa,Tunisia,2020-06-24,11818618,,,
74536,Africa,Tunisia,2020-06-25,11818618,,,
74537,Africa,Tunisia,2020-06-26,11818618,,,
74538,Africa,Tunisia,2020-06-27,11818618,,,
74539,Africa,Tunisia,2020-06-28,11818618,,,
74540,Africa,Tunisia,2020-06-29,11818618,,,
74541,Africa,Tunisia,2020-06-30,11818618,,,
74542,Africa,Tunisia,2020-07-01,11818618,,,
74543,Africa,Tunisia,2020-07-02,11818618,,,
74544,Africa,Tunisia,2020-07-03,11818618,,,
74545,Africa,Tunisia,2020-07-04,11818618,,,
74546,Africa,Tunisia,2020-07-05,11818618,,,
74547,Africa,Tunisia,2020-07-06,11818618,,,
74548,Africa,Tunisia,2020-07-07,11818618,,,
74549,Africa,Tunisia,2020-07-08,11818618,,,
74550,Africa,Tunisia,2020-07-09,11818618,,,
74551,Africa,Tunisia,2020-07-10,11818618,,,
74552,Africa,Tunisia,2020-07-11,11818618,,,
74553,Africa,Tunisia,2020-07-12,11818618,,,
74554,Africa,Tunisia,2020-07-13,11818618,,,
74555,Africa,Tunisia,2020-07-14,11818618,,,
74556,Africa,Tunisia,2020-07-15,11818618,,,
74557,Africa,Tunisia,2020-07-16,11818618,,,
74558,Africa,Tunisia,2020-07-17,11818618,,,
74559,Africa,Tunisia,2020-07-18,11818618,,,
74560,Africa,Tunisia,2020-07-19,11818618,,,
74561,Africa,Tunisia,2020-07-20,11818618,,,
74562,Africa,Tunisia,2020-07-21,11818618,,,
74563,Africa,Tunisia,2020-07-22,11818618,,,
74564,Africa,Tunisia,2020-07-23,11818618,,,
74565,Africa,Tunisia,2020-07-24,11818618,,,
74566,Africa,Tunisia,2020-07-25,11818618,,,
74567,Africa,Tunisia,2020-07-26,11818618,,,
74568,Africa,Tunisia,2020-07-27,11818618,,,
74569,Africa,Tunisia,2020-07-28,11818618,,,
74570,Africa,Tunisia,2020-07-29,11818618,,,
74571,Africa,Tunisia,2020-07-30,11818618,,,
74572,Africa,Tunisia,2020-07-31,11818618,,,
74573,Africa,Tunisia,2020-08-01,11818618,,,
74574,Africa,Tunisia,2020-08-02,11818618,,,
74575,Africa,Tunisia,2020-08-03,11818618,,,
74576,Africa,Tunisia,2020-08-04,11818618,,,
74577,Africa,Tunisia,2020-08-05,11818618,,,
74578,Africa,Tunisia,2020-08-06,11818618,,,
74579,Africa,Tunisia,2020-08-07,11818618,,,
74580,Africa,Tunisia,2020-08-08,11818618,,,
74581,Africa,Tunisia,2020-08-09,11818618,,,
74582,Africa,Tunisia,2020-08-10,11818618,,,
74583,Africa,Tunisia,2020-08-11,11818618,,,
74584,Africa,Tunisia,2020-08-12,11818618,,,
74585,Africa,Tunisia,2020-08-13,11818618,,,
74586,Africa,Tunisia,2020-08-14,11818618,,,
74587,Africa,Tunisia,2020-08-15,11818618,,,
74588,Africa,Tunisia,2020-08-16,11818618,,,
74589,Africa,Tunisia,2020-08-17,11818618,,,
74590,Africa,Tunisia,2020-08-18,11818618,,,
74591,Africa,Tunisia,2020-08-19,11818618,,,
74592,Africa,Tunisia,2020-08-20,11818618,,,
74593,Africa,Tunisia,2020-08-21,11818618,,,
74594,Africa,Tunisia,2020-08-22,11818618,,,
74595,Africa,Tunisia,2020-08-23,11818618,,,
74596,Africa,Tunisia,2020-08-24,11818618,,,
74597,Africa,Tunisia,2020-08-25,11818618,,,
74598,Africa,Tunisia,2020-08-26,11818618,,,
74599,Africa,Tunisia,2020-08-27,11818618,,,
74600,Africa,Tunisia,2020-08-28,11818618,,,
74601,Africa,Tunisia,2020-08-29,11818618,,,
74602,Africa,Tunisia,2020-08-30,11818618,,,
74603,Africa,Tunisia,2020-08-31,11818618,,,
74604,Africa,Tunisia,2020-09-01,11818618,,,
74605,Africa,Tunisia,2020-09-02,11818618,,,
74606,Africa,Tunisia,2020-09-03,11818618,,,
74607,Africa,Tunisia,2020-09-04,11818618,,,
74608,Africa,Tunisia,2020-09-05,11818618,,,
74609,Africa,Tunisia,2020-09-06,11818618,,,
74610,Africa,Tunisia,2020-09-07,11818618,,,
74611,Africa,Tunisia,2020-09-08,11818618,,,
74612,Africa,Tunisia,2020-09-09,11818618,,,
74613,Africa,Tunisia,2020-09-10,11818618,,,
74614,Africa,Tunisia,2020-09-11,11818618,,,
74615,Africa,Tunisia,2020-09-12,11818618,,,
74616,Africa,Tunisia,2020-09-13,11818618,,,
74617,Africa,Tunisia,2020-09-14,11818618,,,
74618,Africa,Tunisia,2020-09-15,11818618,,,
74619,Africa,Tunisia,2020-09-16,11818618,,,
74620,Africa,Tunisia,2020-09-17,11818618,,,
74621,Africa,Tunisia,2020-09-18,11818618,,,
74622,Africa,Tunisia,2020-09-19,11818618,,,
74623,Africa,Tunisia,2020-09-20,11818618,,,
74624,Africa,Tunisia,2020-09-21,11818618,,,
74625,Africa,Tunisia,2020-09-22,11818618,,,
74626,Africa,Tunisia,2020-09-23,11818618,,,
74627,Africa,Tunisia,2020-09-24,11818618,,,
74628,Africa,Tunisia,2020-09-25,11818618,,,
74629,Africa,Tunisia,2020-09-26,11818618,,,
74630,Africa,Tunisia,2020-09-27,11818618,,,
74631,Africa,Tunisia,2020-09-28,11818618,,,
74632,Africa,Tunisia,2020-09-29,11818618,,,
74633,Africa,Tunisia,2020-09-30,11818618,,,
74634,Africa,Tunisia,2020-10-01,11818618,,,
74635,Africa,Tunisia,2020-10-02,11818618,,,
74636,Africa,Tunisia,2020-10-03,11818618,,,
74637,Africa,Tunisia,2020-10-04,11818618,,,
74638,Africa,Tunisia,2020-10-05,11818618,,,
74639,Africa,Tunisia,2020-10-06,11818618,,,
74640,Africa,Tunisia,2020-10-07,11818618,,,
74641,Africa,Tunisia,2020-10-08,11818618,,,
74642,Africa,Tunisia,2020-10-09,11818618,,,
74643,Africa,Tunisia,2020-10-10,11818618,,,
74644,Africa,Tunisia,2020-10-11,11818618,,,
74645,Africa,Tunisia,2020-10-12,11818618,,,
74646,Africa,Tunisia,2020-10-13,11818618,,,
74647,Africa,Tunisia,2020-10-14,11818618,,,
74648,Africa,Tunisia,2020-10-15,11818618,,,
74649,Africa,Tunisia,2020-10-16,11818618,,,
74650,Africa,Tunisia,2020-10-17,11818618,,,
74651,Africa,Tunisia,2020-10-18,11818618,,,
74652,Africa,Tunisia,2020-10-19,11818618,,,
74653,Africa,Tunisia,2020-10-20,11818618,,,
74654,Africa,Tunisia,2020-10-21,11818618,,,
74655,Africa,Tunisia,2020-10-22,11818618,,,
74656,Africa,Tunisia,2020-10-23,11818618,,,
74657,Africa,Tunisia,2020-10-24,11818618,,,
74658,Africa,Tunisia,2020-10-25,11818618,,,
74659,Africa,Tunisia,2020-10-26,11818618,,,
74660,Africa,Tunisia,2020-10-27,11818618,,,
74661,Africa,Tunisia,2020-10-28,11818618,,,
74662,Africa,Tunisia,2020-10-29,11818618,,,
74663,Africa,Tunisia,2020-10-30,11818618,,,
74664,Africa,Tunisia,2020-10-31,11818618,,,
74665,Africa,Tunisia,2020-11-01,11818618,,,
74666,Africa,Tunisia,2020-11-02,11818618,,,
74667,Africa,Tunisia,2020-11-03,11818618,,,
74668,Africa,Tunisia,2020-11-04,11818618,,,
74669,Africa,Tunisia,2020-11-05,11818618,,,
74670,Africa,Tunisia,2020-11-06,11818618,,,
74671,Africa,Tunisia,2020-11-07,11818618,,,
74672,Africa,Tunisia,2020-11-08,11818618,,,
74673,Africa,Tunisia,2020-11-09,11818618,,,
74674,Africa,Tunisia,2020-11-10,11818618,,,
74675,Africa,Tunisia,2020-11-11,11818618,,,
74676,Africa,Tunisia,2020-11-12,11818618,,,
74677,Africa,Tunisia,2020-11-13,11818618,,,
74678,Africa,Tunisia,2020-11-14,11818618,,,
74679,Africa,Tunisia,2020-11-15,11818618,,,
74680,Africa,Tunisia,2020-11-16,11818618,,,
74681,Africa,Tunisia,2020-11-17,11818618,,,
74682,Africa,Tunisia,2020-11-18,11818618,,,
74683,Africa,Tunisia,2020-11-19,11818618,,,
74684,Africa,Tunisia,2020-11-20,11818618,,,
74685,Africa,Tunisia,2020-11-21,11818618,,,
74686,Africa,Tunisia,2020-11-22,11818618,,,
74687,Africa,Tunisia,2020-11-23,11818618,,,
74688,Africa,Tunisia,2020-11-24,11818618,,,
74689,Africa,Tunisia,2020-11-25,11818618,,,
74690,Africa,Tunisia,2020-11-26,11818618,,,
74691,Africa,Tunisia,2020-11-27,11818618,,,
74692,Africa,Tunisia,2020-11-28,11818618,,,
74693,Africa,Tunisia,2020-11-29,11818618,,,
74694,Africa,Tunisia,2020-11-30,11818618,,,
74695,Africa,Tunisia,2020-12-01,11818618,,,
74696,Africa,Tunisia,2020-12-02,11818618,,,
74697,Africa,Tunisia,2020-12-03,11818618,,,
74698,Africa,Tunisia,2020-12-04,11818618,,,
74699,Africa,Tunisia,2020-12-05,11818618,,,
74700,Africa,Tunisia,2020-12-06,11818618,,,
74701,Africa,Tunisia,2020-12-07,11818618,,,
74702,Africa,Tunisia,2020-12-08,11818618,,,
74703,Africa,Tunisia,2020-12-09,11818618,,,
74704,Africa,Tunisia,2020-12-10,11818618,,,
74705,Africa,Tunisia,2020-12-11,11818618,,,
74706,Africa,Tunisia,2020-12-12,11818618,,,
74707,Africa,Tunisia,2020-12-13,11818618,,,
74708,Africa,Tunisia,2020-12-14,11818618,,,
74709,Africa,Tunisia,2020-12-15,11818618,,,
74710,Africa,Tunisia,2020-12-16,11818618,,,
74711,Africa,Tunisia,2020-12-17,11818618,,,
74712,Africa,Tunisia,2020-12-18,11818618,,,
74713,Africa,Tunisia,2020-12-19,11818618,,,
74714,Africa,Tunisia,2020-12-20,11818618,,,
74715,Africa,Tunisia,2020-12-21,11818618,,,
74716,Africa,Tunisia,2020-12-22,11818618,,,
74717,Africa,Tunisia,2020-12-23,11818618,,,
74718,Africa,Tunisia,2020-12-24,11818618,,,
74719,Africa,Tunisia,2020-12-25,11818618,,,
74720,Africa,Tunisia,2020-12-26,11818618,,,
74721,Africa,Tunisia,2020-12-27,11818618,,,
74722,Africa,Tunisia,2020-12-28,11818618,,,
74723,Africa,Tunisia,2020-12-29,11818618,,,
74724,Africa,Tunisia,2020-12-30,11818618,,,
74725,Africa,Tunisia,2020-12-31,11818618,,,
74726,Africa,Tunisia,2021-01-01,11818618,,,
74727,Africa,Tunisia,2021-01-02,11818618,,,
74728,Africa,Tunisia,2021-01-03,11818618,,,
74729,Africa,Tunisia,2021-01-04,11818618,,,
74730,Africa,Tunisia,2021-01-05,11818618,,,
74731,Africa,Tunisia,2021-01-06,11818618,,,
74732,Africa,Tunisia,2021-01-07,11818618,,,
74733,Africa,Tunisia,2021-01-08,11818618,,,
74734,Africa,Tunisia,2021-01-09,11818618,,,
74735,Africa,Tunisia,2021-01-10,11818618,,,
74736,Africa,Tunisia,2021-01-11,11818618,,,
74737,Africa,Tunisia,2021-01-12,11818618,,,
74738,Africa,Tunisia,2021-01-13,11818618,,,
74739,Africa,Tunisia,2021-01-14,11818618,,,
74740,Africa,Tunisia,2021-01-15,11818618,,,
74741,Africa,Tunisia,2021-01-16,11818618,,,
74742,Africa,Tunisia,2021-01-17,11818618,,,
74743,Africa,Tunisia,2021-01-18,11818618,,,
74744,Africa,Tunisia,2021-01-19,11818618,,,
74745,Africa,Tunisia,2021-01-20,11818618,,,
74746,Africa,Tunisia,2021-01-21,11818618,,,
74747,Africa,Tunisia,2021-01-22,11818618,,,
74748,Africa,Tunisia,2021-01-23,11818618,,,
74749,Africa,Tunisia,2021-01-24,11818618,,,
74750,Africa,Tunisia,2021-01-25,11818618,,,
74751,Africa,Tunisia,2021-01-26,11818618,,,
74752,Africa,Tunisia,2021-01-27,11818618,,,
74753,Africa,Tunisia,2021-01-28,11818618,,,
74754,Africa,Tunisia,2021-01-29,11818618,,,
74755,Africa,Tunisia,2021-01-30,11818618,,,
74756,Africa,Tunisia,2021-01-31,11818618,,,
74757,Africa,Tunisia,2021-02-01,11818618,,,
74758,Africa,Tunisia,2021-02-02,11818618,,,
74759,Africa,Tunisia,2021-02-03,11818618,,,
74760,Africa,Tunisia,2021-02-04,11818618,,,
74761,Africa,Tunisia,2021-02-05,11818618,,,
74762,Africa,Tunisia,2021-02-06,11818618,,,
74763,Africa,Tunisia,2021-02-07,11818618,,,
74764,Africa,Tunisia,2021-02-08,11818618,,,
74765,Africa,Tunisia,2021-02-09,11818618,,,
74766,Africa,Tunisia,2021-02-10,11818618,,,
74767,Africa,Tunisia,2021-02-11,11818618,,,
74768,Africa,Tunisia,2021-02-12,11818618,,,
74769,Africa,Tunisia,2021-02-13,11818618,,,
74770,Africa,Tunisia,2021-02-14,11818618,,,
74771,Africa,Tunisia,2021-02-15,11818618,,,
74772,Africa,Tunisia,2021-02-16,11818618,,,
74773,Africa,Tunisia,2021-02-17,11818618,,,
74774,Africa,Tunisia,2021-02-18,11818618,,,
74775,Africa,Tunisia,2021-02-19,11818618,,,
74776,Africa,Tunisia,2021-02-20,11818618,,,
74777,Africa,Tunisia,2021-02-21,11818618,,,
74778,Africa,Tunisia,2021-02-22,11818618,,,
74779,Africa,Tunisia,2021-02-23,11818618,,,
74780,Africa,Tunisia,2021-02-24,11818618,,,
74781,Africa,Tunisia,2021-02-25,11818618,,,
74782,Africa,Tunisia,2021-02-26,11818618,,,
74783,Africa,Tunisia,2021-02-27,11818618,,,
74784,Africa,Tunisia,2021-02-28,11818618,,,
74785,Africa,Tunisia,2021-03-01,11818618,,,
74786,Africa,Tunisia,2021-03-02,11818618,,,
74787,Africa,Tunisia,2021-03-03,11818618,,,
74788,Africa,Tunisia,2021-03-04,11818618,,,
74789,Africa,Tunisia,2021-03-05,11818618,,,
74790,Africa,Tunisia,2021-03-06,11818618,,,
74791,Africa,Tunisia,2021-03-07,11818618,,,
74792,Africa,Tunisia,2021-03-08,11818618,,,
74793,Africa,Tunisia,2021-03-09,11818618,,,
74794,Africa,Tunisia,2021-03-10,11818618,,,
74795,Africa,Tunisia,2021-03-11,11818618,,,
74796,Africa,Tunisia,2021-03-12,11818618,,,
74797,Africa,Tunisia,2021-03-13,11818618,743,743,0.006286691049664182
74798,Africa,Tunisia,2021-03-14,11818618,1333,2076,0.017565505543880006
74799,Africa,Tunisia,2021-03-15,11818618,479,2555,0.021618432882761756
74800,Africa,Tunisia,2021-03-16,11818618,,2555,0.021618432882761756
74801,Africa,Tunisia,2021-03-17,11818618,,2555,0.021618432882761756
74802,Africa,Tunisia,2021-03-18,11818618,,2555,0.021618432882761756
74803,Africa,Tunisia,2021-03-19,11818618,,2555,0.021618432882761756
74804,Africa,Tunisia,2021-03-20,11818618,,2555,0.021618432882761756
74805,Africa,Tunisia,2021-03-21,11818618,,2555,0.021618432882761756
74806,Africa,Tunisia,2021-03-22,11818618,5524,8079,0.06835824628564863
74807,Africa,Tunisia,2021-03-23,11818618,4020,12099,0.10237237551801742
74808,Africa,Tunisia,2021-03-24,11818618,,12099,0.10237237551801742
74809,Africa,Tunisia,2021-03-25,11818618,,12099,0.10237237551801742
74810,Africa,Tunisia,2021-03-26,11818618,6827,18926,0.16013716662980393
74811,Africa,Tunisia,2021-03-27,11818618,5458,24384,0.2063185391049952
74812,Africa,Tunisia,2021-03-28,11818618,,24384,0.2063185391049952
74813,Africa,Tunisia,2021-03-29,11818618,,24384,0.2063185391049952
74814,Africa,Tunisia,2021-03-30,11818618,,24384,0.2063185391049952
74815,Africa,Tunisia,2021-03-31,11818618,,24384,0.2063185391049952
74816,Africa,Tunisia,2021-04-01,11818618,,24384,0.2063185391049952
74817,Africa,Tunisia,2021-04-02,11818618,,24384,0.2063185391049952
74818,Africa,Tunisia,2021-04-03,11818618,9371,33755,0.2856086896115942
74819,Africa,Tunisia,2021-04-04,11818618,8403,42158,0.3567083731786576
74820,Africa,Tunisia,2021-04-05,11818618,9514,51672,0.4372084790285971
74821,Africa,Tunisia,2021-04-06,11818618,6865,58537,0.4952947967351174
74822,Africa,Tunisia,2021-04-07,11818618,11320,69857,0.5910758770610912
74823,Africa,Tunisia,2021-04-08,11818618,8537,78394,0.6633093649359003
74824,Africa,Tunisia,2021-04-09,11818618,5595,83989,0.7106499253973688
74825,Africa,Tunisia,2021-04-10,11818618,12558,96547,0.8169060037307238
74826,Africa,Tunisia,2021-04-11,11818618,11715,108262,0.9160292683966941
74827,Africa,Tunisia,2021-04-12,11818618,11446,119708,1.012876463220996
74828,Africa,Tunisia,2021-04-13,11818618,9346,129054,1.0919550830731646
74829,Africa,Tunisia,2021-04-14,11818618,7586,136640,1.156141944853451
74830,Africa,Tunisia,2021-04-15,11818618,8600,145240,1.2289084899774239
74831,Africa,Tunisia,2021-04-16,11818618,,145240,1.2289084899774239
74832,Africa,Tunisia,2021-04-17,11818618,,145240,1.2289084899774239
74833,Africa,Tunisia,2021-04-18,11818618,,145240,1.2289084899774239
74834,Africa,Tunisia,2021-04-19,11818618,13498,158738,1.3431181209173526
74835,Africa,Tunisia,2021-04-20,11818618,13274,172012,1.4554324371935874
74836,Africa,Tunisia,2021-04-21,11818618,12693,184705,1.562830781060865
74837,Africa,Tunisia,2021-04-22,11818618,14525,199230,1.6857300912847848
74838,Africa,Tunisia,2021-04-23,11818618,13183,212413,1.7972744359788937
74839,Africa,Tunisia,2021-04-24,11818618,13539,225952,1.9118309771920878
74840,Africa,Tunisia,2021-04-25,11818618,13397,239349,2.0251860242881192
74841,Africa,Tunisia,2021-04-26,11818618,12991,252340,2.1351058135562044
74842,Africa,Tunisia,2021-04-27,11818618,12914,265254,2.2443740884086445
74843,Africa,Tunisia,2021-04-28,11818618,12832,278086,2.3529485427145542
74844,Africa,Tunisia,2021-04-29,11818618,13337,291423,2.4657959162399528
74845,Africa,Tunisia,2021-04-30,11818618,,291423,2.4657959162399528
74846,Asia,Turkey,2020-03-11,84339067,,,
74847,Asia,Turkey,2020-03-12,84339067,,,
